,speaker_id,text,path
25705,p339,There are many questions to be answered.,./data/VCTK/raw/wav8/p339/p339_363.wav
25706,p339,This is a completely new experience for me.,./data/VCTK/raw/wav8/p339/p339_377.wav
25707,p339,Where do we spend it?,./data/VCTK/raw/wav8/p339/p339_411.wav
25708,p339,I cannot describe it.,./data/VCTK/raw/wav8/p339/p339_388.wav
25709,p339,It is not designed to kill.,./data/VCTK/raw/wav8/p339/p339_389.wav
25710,p339,They want it to work.,./data/VCTK/raw/wav8/p339/p339_376.wav
25711,p339,We have got to deal with it.,./data/VCTK/raw/wav8/p339/p339_410.wav
25712,p339,I'm delighted with our performance.,./data/VCTK/raw/wav8/p339/p339_404.wav
25713,p339,I cannot really commit.,./data/VCTK/raw/wav8/p339/p339_362.wav
25714,p339,"Sadly, he has a point.",./data/VCTK/raw/wav8/p339/p339_148.wav
25715,p339,I'm so worried about the roads.,./data/VCTK/raw/wav8/p339/p339_174.wav
25716,p339,He would have done the same to me.,./data/VCTK/raw/wav8/p339/p339_160.wav
25717,p339,It's a big mystery.,./data/VCTK/raw/wav8/p339/p339_028.wav
25718,p339,To the Hebrews it was a token that there would be no more universal floods.,./data/VCTK/raw/wav8/p339/p339_014.wav
25719,p339,Lester was like that.,./data/VCTK/raw/wav8/p339/p339_202.wav
25720,p339,They know the language.,./data/VCTK/raw/wav8/p339/p339_216.wav
25721,p339,"If that's the case, he will struggle.",./data/VCTK/raw/wav8/p339/p339_212.wav
25722,p339,It is part of our heritage.,./data/VCTK/raw/wav8/p339/p339_206.wav
25723,p339,You go in there and do it.,./data/VCTK/raw/wav8/p339/p339_038.wav
25724,p339,"People look, but no one ever finds it.",./data/VCTK/raw/wav8/p339/p339_010.wav
25725,p339,We also need a small plastic snake and a big toy frog for the kids.,./data/VCTK/raw/wav8/p339/p339_004.wav
25726,p339,"The day may come, but not for a while.",./data/VCTK/raw/wav8/p339/p339_158.wav
25727,p339,It would be very dangerous.,./data/VCTK/raw/wav8/p339/p339_164.wav
25728,p339,The goal is clear.,./data/VCTK/raw/wav8/p339/p339_170.wav
25729,p339,"There are moments of honesty, too.",./data/VCTK/raw/wav8/p339/p339_366.wav
25730,p339,It's not just going to be busy.,./data/VCTK/raw/wav8/p339/p339_400.wav
25731,p339,Now we must look to the future.,./data/VCTK/raw/wav8/p339/p339_414.wav
25732,p339,Just get on with it.,./data/VCTK/raw/wav8/p339/p339_372.wav
25733,p339,It is about more than Scotland.,./data/VCTK/raw/wav8/p339/p339_399.wav
25734,p339,My body is exhausted.,./data/VCTK/raw/wav8/p339/p339_398.wav
25735,p339,I didn't play badly.,./data/VCTK/raw/wav8/p339/p339_415.wav
25736,p339,Germany also said it was unimpressed.,./data/VCTK/raw/wav8/p339/p339_373.wav
25737,p339,They will fight for everything.,./data/VCTK/raw/wav8/p339/p339_367.wav
25738,p339,She was on the edge of breaking point.,./data/VCTK/raw/wav8/p339/p339_401.wav
25739,p339,Just think about the lines.,./data/VCTK/raw/wav8/p339/p339_171.wav
25740,p339,How can they say that?,./data/VCTK/raw/wav8/p339/p339_165.wav
25741,p339,The enemy was time.,./data/VCTK/raw/wav8/p339/p339_159.wav
25742,p339,"She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.",./data/VCTK/raw/wav8/p339/p339_005.wav
25743,p339,"When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow.",./data/VCTK/raw/wav8/p339/p339_011.wav
25744,p339,"We were in Italy  suddenly, we knew.",./data/VCTK/raw/wav8/p339/p339_039.wav
25745,p339,It is not a road of life.,./data/VCTK/raw/wav8/p339/p339_207.wav
25746,p339,It has certainly paid off for him.,./data/VCTK/raw/wav8/p339/p339_213.wav
25747,p339,There are two mysteries.,./data/VCTK/raw/wav8/p339/p339_239.wav
25748,p339,We were never told it was already decided.,./data/VCTK/raw/wav8/p339/p339_205.wav
25749,p339,It's a big challenge for the audience.,./data/VCTK/raw/wav8/p339/p339_211.wav
25750,p339,The rainbow is a division of white light into many beautiful colors.,./data/VCTK/raw/wav8/p339/p339_007.wav
25751,p339,Some have accepted it as a miracle without physical explanation.,./data/VCTK/raw/wav8/p339/p339_013.wav
25752,p339,I was very influenced by him.,./data/VCTK/raw/wav8/p339/p339_173.wav
25753,p339,Tomorrow is a big day for Scotland.,./data/VCTK/raw/wav8/p339/p339_167.wav
25754,p339,I have no problem with that.,./data/VCTK/raw/wav8/p339/p339_198.wav
25755,p339,It looks as though there is no chance.,./data/VCTK/raw/wav8/p339/p339_359.wav
25756,p339,I thought it was a great game.,./data/VCTK/raw/wav8/p339/p339_371.wav
25757,p339,They are looking for partners.,./data/VCTK/raw/wav8/p339/p339_417.wav
25758,p339,She was so supportive.,./data/VCTK/raw/wav8/p339/p339_403.wav
25759,p339,This is a new beginning.,./data/VCTK/raw/wav8/p339/p339_365.wav
25760,p339,The first appeared to be successful.,./data/VCTK/raw/wav8/p339/p339_402.wav
25761,p339,"Sadly, so did a couple of errors.",./data/VCTK/raw/wav8/p339/p339_364.wav
25762,p339,But there are signs of a revival.,./data/VCTK/raw/wav8/p339/p339_370.wav
25763,p339,We haven't come out of this very well.,./data/VCTK/raw/wav8/p339/p339_416.wav
25764,p339,Thereafter they were again in control.,./data/VCTK/raw/wav8/p339/p339_358.wav
25765,p339,The Parliament will make its own decisions.,./data/VCTK/raw/wav8/p339/p339_199.wav
25766,p339,My condition is not bad.,./data/VCTK/raw/wav8/p339/p339_166.wav
25767,p339,It all depends on the wind.,./data/VCTK/raw/wav8/p339/p339_172.wav
25768,p339,Throughout the centuries people have explained the rainbow in various ways.,./data/VCTK/raw/wav8/p339/p339_012.wav
25769,p339,"When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow.",./data/VCTK/raw/wav8/p339/p339_006.wav
25770,p339,Find them somebody they deserve.,./data/VCTK/raw/wav8/p339/p339_210.wav
25771,p339,That's a matter for them.,./data/VCTK/raw/wav8/p339/p339_204.wav
25772,p339,We act because we must.,./data/VCTK/raw/wav8/p339/p339_238.wav
25773,p339,The police are hopeless.,./data/VCTK/raw/wav8/p339/p339_263.wav
25774,p339,That includes the equipment?,./data/VCTK/raw/wav8/p339/p339_277.wav
25775,p339,That prevented any recurrence of the problem.,./data/VCTK/raw/wav8/p339/p339_288.wav
25776,p339,A government is a government is a government.,./data/VCTK/raw/wav8/p339/p339_061.wav
25777,p339,But there was no time for that.,./data/VCTK/raw/wav8/p339/p339_075.wav
25778,p339,I don't think that he won't be released.,./data/VCTK/raw/wav8/p339/p339_049.wav
25779,p339,Today is a victory for the Scottish Parliament.,./data/VCTK/raw/wav8/p339/p339_115.wav
25780,p339,Six men will take the decision.,./data/VCTK/raw/wav8/p339/p339_101.wav
25781,p339,I don't think the referees are against us.,./data/VCTK/raw/wav8/p339/p339_129.wav
25782,p339,Yet there is hope.,./data/VCTK/raw/wav8/p339/p339_317.wav
25783,p339,That is not good for golf!,./data/VCTK/raw/wav8/p339/p339_303.wav
25784,p339,That is exactly right.,./data/VCTK/raw/wav8/p339/p339_302.wav
25785,p339,It was an insult.,./data/VCTK/raw/wav8/p339/p339_316.wav
25786,p339,But it was not just the land.,./data/VCTK/raw/wav8/p339/p339_128.wav
25787,p339,He is a one-off.,./data/VCTK/raw/wav8/p339/p339_100.wav
25788,p339,We're not that bad.,./data/VCTK/raw/wav8/p339/p339_114.wav
25789,p339,We have to work together.,./data/VCTK/raw/wav8/p339/p339_048.wav
25790,p339,It is surprising to come back this way.,./data/VCTK/raw/wav8/p339/p339_074.wav
25791,p339,But what did it matter?,./data/VCTK/raw/wav8/p339/p339_060.wav
25792,p339,I think we could do well in Europe.,./data/VCTK/raw/wav8/p339/p339_289.wav
25793,p339,That sort of thing is long gone.,./data/VCTK/raw/wav8/p339/p339_276.wav
25794,p339,He will go on the bench.,./data/VCTK/raw/wav8/p339/p339_262.wav
25795,p339,"However, it is going to happen.",./data/VCTK/raw/wav8/p339/p339_274.wav
25796,p339,It was an amazing experience.,./data/VCTK/raw/wav8/p339/p339_260.wav
25797,p339,But that is for another day.,./data/VCTK/raw/wav8/p339/p339_248.wav
25798,p339,A review is under way.,./data/VCTK/raw/wav8/p339/p339_076.wav
25799,p339,Hopefully it will be tomorrow night.,./data/VCTK/raw/wav8/p339/p339_062.wav
25800,p339,She had to learn a new discipline.,./data/VCTK/raw/wav8/p339/p339_089.wav
25801,p339,To have Mr Clinton is quite an accolade.,./data/VCTK/raw/wav8/p339/p339_102.wav
25802,p339,I feel strongly about it.,./data/VCTK/raw/wav8/p339/p339_116.wav
25803,p339,Who was on the panel?,./data/VCTK/raw/wav8/p339/p339_300.wav
25804,p339,They were following his orders.,./data/VCTK/raw/wav8/p339/p339_314.wav
25805,p339,Words are not enough.,./data/VCTK/raw/wav8/p339/p339_328.wav
25806,p339,He is in charge on the pitch.,./data/VCTK/raw/wav8/p339/p339_329.wav
25807,p339,That is an entirely different discipline.,./data/VCTK/raw/wav8/p339/p339_315.wav
25808,p339,It turned out to have been three hours.,./data/VCTK/raw/wav8/p339/p339_301.wav
25809,p339,There are exciting days ahead.,./data/VCTK/raw/wav8/p339/p339_117.wav
25810,p339,We should not be surprised at that.,./data/VCTK/raw/wav8/p339/p339_103.wav
25811,p339,We spoke about a few people.,./data/VCTK/raw/wav8/p339/p339_088.wav
25812,p339,I am not retaining him.,./data/VCTK/raw/wav8/p339/p339_063.wav
25813,p339,That should be fun.,./data/VCTK/raw/wav8/p339/p339_077.wav
25814,p339,There is a great carry over value.,./data/VCTK/raw/wav8/p339/p339_249.wav
25815,p339,Nobody has been put on trial.,./data/VCTK/raw/wav8/p339/p339_261.wav
25816,p339,This time it really could happen.,./data/VCTK/raw/wav8/p339/p339_275.wav
25817,p339,The memory is there.,./data/VCTK/raw/wav8/p339/p339_259.wav
25818,p339,It was my whole life.,./data/VCTK/raw/wav8/p339/p339_271.wav
25819,p339,We are deeply concerned at the announcement.,./data/VCTK/raw/wav8/p339/p339_265.wav
25820,p339,Several others were absent.,./data/VCTK/raw/wav8/p339/p339_073.wav
25821,p339,And he's not a bigot.,./data/VCTK/raw/wav8/p339/p339_067.wav
25822,p339,This was dismissed as absolute nonsense.,./data/VCTK/raw/wav8/p339/p339_098.wav
25823,p339,It was a bit of a tightrope.,./data/VCTK/raw/wav8/p339/p339_107.wav
25824,p339,Sometimes they come off.,./data/VCTK/raw/wav8/p339/p339_113.wav
25825,p339,It's a double whammy.,./data/VCTK/raw/wav8/p339/p339_339.wav
25826,p339,We know the goals will come.,./data/VCTK/raw/wav8/p339/p339_305.wav
25827,p339,The first time it was rejected.,./data/VCTK/raw/wav8/p339/p339_311.wav
25828,p339,We have nothing to lose.,./data/VCTK/raw/wav8/p339/p339_310.wav
25829,p339,He had planned to sell it.,./data/VCTK/raw/wav8/p339/p339_304.wav
25830,p339,This has been coming for weeks and weeks.,./data/VCTK/raw/wav8/p339/p339_338.wav
25831,p339,I still hope to go.,./data/VCTK/raw/wav8/p339/p339_112.wav
25832,p339,"What you sow, you have to reap.",./data/VCTK/raw/wav8/p339/p339_099.wav
25833,p339,But that title is a mistake.,./data/VCTK/raw/wav8/p339/p339_066.wav
25834,p339,Today is the first step in that process.,./data/VCTK/raw/wav8/p339/p339_072.wav
25835,p339,There are no plans to change this.,./data/VCTK/raw/wav8/p339/p339_264.wav
25836,p339,"It is, but that's not the point.",./data/VCTK/raw/wav8/p339/p339_270.wav
25837,p339,There are not too many like him.,./data/VCTK/raw/wav8/p339/p339_258.wav
25838,p339,A spokesman refused to confirm the figure.,./data/VCTK/raw/wav8/p339/p339_266.wav
25839,p339,It was a classic.,./data/VCTK/raw/wav8/p339/p339_272.wav
25840,p339,"There has been a fair bit in between, too.",./data/VCTK/raw/wav8/p339/p339_299.wav
25841,p339,We need to do that every week.,./data/VCTK/raw/wav8/p339/p339_058.wav
25842,p339,The police are not the target.,./data/VCTK/raw/wav8/p339/p339_064.wav
25843,p339,It has only been rumours.,./data/VCTK/raw/wav8/p339/p339_070.wav
25844,p339,I have fallen in love with the Highlands.,./data/VCTK/raw/wav8/p339/p339_138.wav
25845,p339,But it was only a matter of time.,./data/VCTK/raw/wav8/p339/p339_110.wav
25846,p339,It was a disaster.,./data/VCTK/raw/wav8/p339/p339_104.wav
25847,p339,He did not report it.,./data/VCTK/raw/wav8/p339/p339_312.wav
25848,p339,But it did not last.,./data/VCTK/raw/wav8/p339/p339_306.wav
25849,p339,They need to look after themselves.,./data/VCTK/raw/wav8/p339/p339_307.wav
25850,p339,No-one can take it in.,./data/VCTK/raw/wav8/p339/p339_313.wav
25851,p339,We have been so lucky.,./data/VCTK/raw/wav8/p339/p339_105.wav
25852,p339,I always liked to get a laugh.,./data/VCTK/raw/wav8/p339/p339_111.wav
25853,p339,How can they tell?,./data/VCTK/raw/wav8/p339/p339_139.wav
25854,p339,It is extremely fortunate.,./data/VCTK/raw/wav8/p339/p339_071.wav
25855,p339,"It has affected it, obviously.",./data/VCTK/raw/wav8/p339/p339_065.wav
25856,p339,It gives us something to work on.,./data/VCTK/raw/wav8/p339/p339_059.wav
25857,p339,I have no worry about that.,./data/VCTK/raw/wav8/p339/p339_298.wav
25858,p339,This week is a perfect example.,./data/VCTK/raw/wav8/p339/p339_273.wav
25859,p339,That's the important thing.,./data/VCTK/raw/wav8/p339/p339_267.wav
26616,p287,They made such decisions in London.,./data/VCTK/raw/wav8/p287/p287_117.wav
26617,p287,That was the first step.,./data/VCTK/raw/wav8/p287/p287_103.wav
26618,p287,The show is at an end.,./data/VCTK/raw/wav8/p287/p287_329.wav
26619,p287,I was brought up in a mining background.,./data/VCTK/raw/wav8/p287/p287_315.wav
26620,p287,That is the general feeling.,./data/VCTK/raw/wav8/p287/p287_301.wav
26621,p287,"By then, a massive legal battle is likely to have started.",./data/VCTK/raw/wav8/p287/p287_249.wav
26622,p287,On the contrary they stand to gain.,./data/VCTK/raw/wav8/p287/p287_261.wav
26623,p287,Do I think about them often?,./data/VCTK/raw/wav8/p287/p287_275.wav
26624,p287,"Everything happened so quickly, that we were taken by surprise.",./data/VCTK/raw/wav8/p287/p287_063.wav
26625,p287,Florida is the pivotal state in the nation.,./data/VCTK/raw/wav8/p287/p287_077.wav
26626,p287,But I know the course.,./data/VCTK/raw/wav8/p287/p287_088.wav
26627,p287,We intend to change the model.,./data/VCTK/raw/wav8/p287/p287_089.wav
26628,p287,"By then, he was walking on water.",./data/VCTK/raw/wav8/p287/p287_076.wav
26629,p287,It has been an amazing day.,./data/VCTK/raw/wav8/p287/p287_062.wav
26630,p287,What was the matter for concern?,./data/VCTK/raw/wav8/p287/p287_274.wav
26631,p287,We run within the law.,./data/VCTK/raw/wav8/p287/p287_260.wav
26632,p287,"Either way, the investor retains the premium.",./data/VCTK/raw/wav8/p287/p287_248.wav
26633,p287,Either team will be hard.,./data/VCTK/raw/wav8/p287/p287_300.wav
26634,p287,McNaughton was not so sure.,./data/VCTK/raw/wav8/p287/p287_314.wav
26635,p287,It wasn't a good day for us.,./data/VCTK/raw/wav8/p287/p287_328.wav
26636,p287,There's still plenty time left.,./data/VCTK/raw/wav8/p287/p287_102.wav
26637,p287,We did what we had to do.,./data/VCTK/raw/wav8/p287/p287_116.wav
26638,p287,But the main thing will be to avoid the bunkers.,./data/VCTK/raw/wav8/p287/p287_128.wav
26639,p287,You had better believe it.,./data/VCTK/raw/wav8/p287/p287_100.wav
26640,p287,We have a training class.,./data/VCTK/raw/wav8/p287/p287_114.wav
26641,p287,It has to be an event.,./data/VCTK/raw/wav8/p287/p287_302.wav
26642,p287,The City welcomed the numbers.,./data/VCTK/raw/wav8/p287/p287_316.wav
26643,p287,Is it in the right place?,./data/VCTK/raw/wav8/p287/p287_276.wav
26644,p287,They are very keen to work with us.,./data/VCTK/raw/wav8/p287/p287_262.wav
26645,p287,She failed in her action.,./data/VCTK/raw/wav8/p287/p287_289.wav
26646,p287,The teacher would have approved.,./data/VCTK/raw/wav8/p287/p287_048.wav
26647,p287,We did it for the jersey.,./data/VCTK/raw/wav8/p287/p287_074.wav
26648,p287,Do I have a favourite?,./data/VCTK/raw/wav8/p287/p287_060.wav
26649,p287,What do we do?,./data/VCTK/raw/wav8/p287/p287_061.wav
26650,p287,"Here, too, the Post Office has missed the boat.",./data/VCTK/raw/wav8/p287/p287_075.wav
26651,p287,It is quite a figure.,./data/VCTK/raw/wav8/p287/p287_049.wav
26652,p287,It was never a free kick.,./data/VCTK/raw/wav8/p287/p287_288.wav
26653,p287,That should be the subject matter of a public debate.,./data/VCTK/raw/wav8/p287/p287_263.wav
26654,p287,Did he trip?,./data/VCTK/raw/wav8/p287/p287_277.wav
26655,p287,Violence and threatening behaviour has no place in a school.,./data/VCTK/raw/wav8/p287/p287_317.wav
26656,p287,Clydesdale Bank declined to comment.,./data/VCTK/raw/wav8/p287/p287_303.wav
26657,p287,Wednesday night was a difficult time for Britton.,./data/VCTK/raw/wav8/p287/p287_115.wav
26658,p287,New Year will be very busy.,./data/VCTK/raw/wav8/p287/p287_101.wav
26659,p287,We had to add value.,./data/VCTK/raw/wav8/p287/p287_129.wav
26660,p287,Such actions are rarely popular.,./data/VCTK/raw/wav8/p287/p287_105.wav
26661,p287,And does it?,./data/VCTK/raw/wav8/p287/p287_111.wav
26662,p287,"Crucially, though, United were still alive.",./data/VCTK/raw/wav8/p287/p287_139.wav
26663,p287,There is no evidence for that.,./data/VCTK/raw/wav8/p287/p287_307.wav
26664,p287,They are not left wing.,./data/VCTK/raw/wav8/p287/p287_313.wav
26665,p287,was everything done to save people?,./data/VCTK/raw/wav8/p287/p287_273.wav
26666,p287,There's not much money in cycling.,./data/VCTK/raw/wav8/p287/p287_267.wav
26667,p287,But it is up again.,./data/VCTK/raw/wav8/p287/p287_298.wav
26668,p287,It looks like a hit.,./data/VCTK/raw/wav8/p287/p287_071.wav
26669,p287,This is a big step up.,./data/VCTK/raw/wav8/p287/p287_065.wav
26670,p287,"So is that it, then?",./data/VCTK/raw/wav8/p287/p287_059.wav
26671,p287,"How are you, sir?",./data/VCTK/raw/wav8/p287/p287_058.wav
26672,p287,Family liaison officers are now working to support the family.,./data/VCTK/raw/wav8/p287/p287_064.wav
26673,p287,"I am a soldier, a soldier, a soldier.",./data/VCTK/raw/wav8/p287/p287_070.wav
26674,p287,The rescue package is public money.,./data/VCTK/raw/wav8/p287/p287_299.wav
26675,p287,It is also very valuable.,./data/VCTK/raw/wav8/p287/p287_266.wav
